time_days,temperature_k,humidity,wind_speed_m_s,dust_thickness,pce_with_environment,etr_with_environment
2.306319e+01,2.968667e+02,6.851045e-01,3.411670e+00,5.309562e-01,1.645456e-01,8.711235e-01
2.406593e+01,2.970253e+02,6.863842e-01,3.099309e+00,5.498765e-01,1.643524e-01,8.701009e-01
2.506868e+01,2.971827e+02,6.876084e-01,3.464643e+00,5.649987e-01,1.641980e-01,8.692835e-01
2.607143e+01,2.973388e+02,6.887767e-01,3.149979e+00,5.838920e-01,1.640051e-01,8.682625e-01
2.707418e+01,2.974937e+02,6.898887e-01,4.865429e+00,5.907155e-01,1.639354e-01,8.678931e-01
2.807692e+01,2.976472e+02,6.909442e-01,4.123675e+00,6.119250e-01,1.637189e-01,8.667472e-01
2.907967e+01,2.977994e+02,6.919427e-01,4.871232e+00,6.239872e-01,1.635957e-01,8.660951e-01
3.008242e+01,2.979501e+02,6.928841e-01,4.979284e+00,6.398486e-01,1.634338e-01,8.652380e-01
3.108516e+01,2.980993e+02,6.937680e-01,4.421583e+00,6.599882e-01,1.631635e-01,8.639783e-01
3.208791e+01,2.982470e+02,6.945942e-01,4.743843e+00,6.743067e-01,1.629210e-01,8.629496e-01
3.309066e+01,2.983932e+02,6.953624e-01,4.081596e+00,2.085816e-01,1.675673e-01,8.878198e-01
3.409341e+01,2.985377e+02,6.960724e-01,4.464809e+00,2.260794e-01,1.672921e-01,8.866187e-01
3.509615e+01,2.986806e+02,6.967240e-01,4.778141e+00,2.435375e-01,1.670186e-01,8.854232e-01
3.609890e+01,2.988219e+02,6.973169e-01,3.317017e+00,2.654810e-01,1.667009e-01,8.839896e-01
3.710165e+01,2.989613e+02,6.978511e-01,3.549678e+00,2.831071e-01,1.664285e-01,8.827924e-01
3.810440e+01,2.990990e+02,6.983263e-01,4.117045e+00,2.995727e-01,1.661692e-01,8.816614e-01
3.910714e+01,2.992349e+02,6.987424e-01,3.771030e+00,3.186684e-01,1.658846e-01,8.803925e-01
4.010989e+01,2.993689e+02,6.990993e-01,3.193780e+00,3.386025e-01,1.655930e-01,8.790824e-01
4.111264e+01,2.995010e+02,6.993969e-01,3.350825e+00,3.560598e-01,1.653280e-01,8.779096e-01
4.211538e+01,2.996312e+02,6.996351e-01,4.008091e+00,1.114580e-01,1.677194e-01,8.908423e-01
4.311813e+01,2.997594e+02,6.998138e-01,4.321013e+00,1.298195e-01,1.674469e-01,8.896251e-01
4.412088e+01,2.998856e+02,6.999330e-01,3.967397e+00,1.489803e-01,1.671678e-01,8.883692e-01
4.512363e+01,3.000098e+02,6.999926e-01,3.968659e+00,1.676043e-01,1.668958e-01,8.871463e-01
4.612637e+01,3.001318e+02,6.999926e-01,3.803335e+00,1.864637e-01,1.666230e-01,8.859151e-01
4.712912e+01,3.002518e+02,6.999330e-01,4.419577e+00,2.037123e-01,1.663681e-01,8.847747e-01
4.813187e+01,3.003695e+02,6.998138e-01,4.294676e+00,2.223102e-01,1.661011e-01,8.835662e-01
4.913462e+01,3.004851e+02,6.996351e-01,4.174220e+00,2.408702e-01,1.658363e-01,8.823641e-01
5.013736e+01,3.005985e+02,6.993969e-01,4.406664e+00,2.584875e-01,1.655826e-01,8.812172e-01
5.114011e+01,3.007095e+02,6.990993e-01,4.116451e+00,2.773953e-01,1.653176e-01,8.800054e-01
5.214286e+01,3.008183e+02,6.987424e-01,3.918576e+00,2.960644e-01,1.650567e-01,8.788110e-01
5.314560e+01,3.009248e+02,6.983263e-01,3.549367e+00,3.152734e-01,1.647921e-01,8.775923e-01
5.414835e+01,3.010289e+02,6.978511e-01,3.420745e+00,3.337439e-01,1.645366e-01,8.764178e-01
5.515110e+01,3.011306e+02,6.973169e-01,4.956330e+00,3.463764e-01,1.643418e-01,8.755612e-01
5.615385e+01,3.012298e+02,6.967240e-01,3.432925e+00,3.696118e-01,1.640419e-01,8.741405e-01
5.715659e+01,3.013267e+02,6.960724e-01,3.642791e+00,3.866461e-01,1.638062e-01,8.730571e-01
5.815934e+01,3.014210e+02,6.953624e-01,3.827265e+00,4.036388e-01,1.635728e-01,8.719808e-01
5.916209e+01,3.015128e+02,6.945942e-01,4.288844e+00,4.193332e-01,1.633542e-01,8.709789e-01
6.016484e+01,3.016021e+02,6.937680e-01,4.609885e+00,4.354161e-01,1.631335e-01,8.699609e-01
6.116758e+01,3.016889e+02,6.928841e-01,4.750463e+00,4.521374e-01,1.629082e-01,8.689136e-01
6.217033e+01,3.017730e+02,6.919427e-01,4.599145e+00,4.701118e-01,1.626722e-01,8.678041e-01
6.317308e+01,3.018546e+02,6.909442e-01,4.667105e+00,4.870013e-01,1.624489e-01,8.667576e-01
6.417582e+01,3.019335e+02,6.898887e-01,4.734958e+00,1.511398e-01,1.657681e-01,8.846102e-01
6.517857e+01,3.020097e+02,6.887767e-01,3.889121e+00,1.710510e-01,1.655171e-01,8.834089e-01
6.618132e+01,3.020832e+02,6.876084e-01,3.746128e+00,1.898752e-01,1.652790e-01,8.822710e-01
6.718407e+01,3.021541e+02,6.863842e-01,4.326823e+00,2.071738e-01,1.650581e-01,8.812199e-01
6.818681e+01,3.022222e+02,6.851045e-01,4.521849e+00,2.250589e-01,1.648333e-01,8.801425e-01
6.918956e+01,3.022876e+02,6.837696e-01,3.119752e+00,2.467094e-01,1.645727e-01,8.788688e-01
7.019231e+01,3.023502e+02,6.823800e-01,3.455913e+00,2.642185e-01,1.643556e-01,8.778220e-01
7.119505e+01,3.024100e+02,6.809360e-01,3.262719e+00,2.830285e-01,1.641273e-01,8.767108e-01
7.219780e+01,3.024670e+02,6.794381e-01,4.367339e+00,2.979450e-01,1.639401e-01,8.758131e-01
7.320055e+01,3.025212e+02,6.778868e-01,3.895829e+00,3.173916e-01,1.637094e-01,8.746783e-01
7.420330e+01,3.025725e+02,6.762824e-01,3.381849e+00,3.370859e-01,1.634783e-01,8.735356e-01
7.520604e+01,3.026210e+02,6.746256e-01,3.239770e+00,3.555774e-01,1.632612e-01,8.724624e-01
7.620879e+01,3.026667e+02,6.729167e-01,3.734227e+00,3.716752e-01,1.630700e-01,8.715225e-01
7.721154e+01,3.027094e+02,6.711563e-01,4.783369e+00,3.853908e-01,1.629046e-01,8.707154e-01
7.821429e+01,3.027493e+02,6.693448e-01,4.182193e+00,4.053446e-01,1.626788e-01,8.695798e-01
7.921703e+01,3.027862e+02,6.674830e-01,3.217190e+00,4.270048e-01,1.624380e-01,8.683583e-01
8.021978e+01,3.028203e+02,6.655712e-01,3.853822e+00,4.418417e-01,1.622673e-01,8.675070e-01
8.122253e+01,3.028514e+02,6.636101e-01,4.962713e+00,4.542531e-01,1.621229e-01,8.667906e-01
8.222527e+01,3.028796e+02,6.616002e-01,4.528723e+00,4.735183e-01,1.619120e-01,8.657131e-01
8.322802e+01,3.029048e+02,6.595422e-01,4.935861e+00,4.887448e-01,1.617434e-01,8.648568e-01
8.423077e+01,3.029271e+02,6.574367e-01,4.821249e+00,5.064067e-01,1.615525e-01,8.638755e-01
8.523352e+01,3.029464e+02,6.552842e-01,4.929146e+00,5.228752e-01,1.613755e-01,8.629633e-01
8.623626e+01,3.029628e+02,6.530855e-01,4.635973e+00,5.414067e-01,1.611798e-01,8.619461e-01
8.723901e+01,3.029762e+02,6.508412e-01,3.919635e+00,5.623490e-01,1.609621e-01,8.608053e-01
8.824176e+01,3.029866e+02,6.485519e-01,3.441996e+00,5.821045e-01,1.607582e-01,8.597332e-01
8.924451e+01,3.029940e+02,6.462184e-01,4.687637e+00,5.916831e-01,1.606579e-01,8.592103e-01
9.024725e+01,3.029985e+02,6.438413e-01,4.856969e+00,6.073711e-01,1.604986e-01,8.583661e-01
9.125000e+01,3.030000e+02,6.414214e-01,3.923124e+00,6.298479e-01,1.602734e-01,8.571642e-01
9.225275e+01,3.029985e+02,6.389593e-01,3.853176e+00,6.470115e-01,1.601032e-01,8.562515e-01
9.325549e+01,3.029940e+02,6.364558e-01,3.951326e+00,6.630164e-01,1.599466e-01,8.554059e-01
9.425824e+01,3.029866e+02,6.339116e-01,4.121310e+00,6.784352e-01,1.597977e-01,8.545968e-01
9.526099e+01,3.029762e+02,6.313276e-01,4.876740e+00,6.896842e-01,1.596925e-01,8.540157e-01
9.626374e+01,3.029628e+02,6.287044e-01,4.031271e+00,7.119676e-01,1.594789e-01,8.528499e-01
9.726648e+01,3.029464e+02,6.260429e-01,3.822480e+00,7.298518e-01,1.593112e-01,8.519244e-01
9.826923e+01,3.029271e+02,6.233438e-01,3.143692e+00,7.512645e-01,1.591101e-01,8.508152e-01
9.927198e+01,3.029048e+02,6.206079e-01,4.185492e+00,7.596847e-01,1.590408e-01,8.504057e-01
1.002747e+02,3.028796e+02,6.178362e-01,3.126309e+00,7.840873e-01,1.588136e-01,8.491467e-01
1.012775e+02,3.028514e+02,6.150293e-01,4.626604e+00,7.884176e-01,1.587890e-01,8.489659e-01
1.022802e+02,3.028203e+02,6.121881e-01,3.006283e+00,8.174990e-01,1.585188e-01,8.474667e-01
1.032830e+02,3.027862e+02,6.093136e-01,4.589049e+00,8.205461e-01,1.585108e-01,8.473644e-01
1.042857e+02,3.027493e+02,6.064064e-01,4.857621e+00,8.341236e-01,1.583993e-01,8.467040e-01
1.052885e+02,3.027094e+02,6.034676e-01,3.291336e+00,8.632545e-01,1.581340e-01,8.452166e-01
1.062912e+02,3.026667e+02,6.004979e-01,4.394133e+00,8.695119e-01,1.580994e-01,8.449574e-01
1.072940e+02,3.026210e+02,5.974983e-01,3.542299e+00,8.927465e-01,1.578967e-01,8.437949e-01
1.082967e+02,3.025725e+02,5.944696e-01,3.247790e+00,9.111589e-01,1.577441e-01,8.428950e-01
1.092995e+02,3.025212e+02,5.914128e-01,4.858786e+00,9.120629e-01,1.577685e-01,8.429366e-01
1.103022e+02,3.024670e+02,5.883287e-01,4.667493e+00,9.292420e-01,1.576317e-01,8.421122e-01
1.113049e+02,3.024100e+02,5.852183e-01,4.832125e+00,9.430591e-01,1.575304e-01,8.414722e-01
1.123077e+02,3.023502e+02,5.820826e-01,3.457208e+00,9.716108e-01,1.572831e-01,8.400482e-01
1.133104e+02,3.022876e+02,5.789223e-01,3.897408e+00,9.827093e-01,1.572125e-01,8.395629e-01
1.143132e+02,3.022222e+02,5.757386e-01,4.832221e+00,9.887279e-01,1.571944e-01,8.393540e-01
1.153159e+02,3.021541e+02,5.725323e-01,4.643697e+00,1.005724e+00,1.570681e-01,8.385620e-01
1.163187e+02,3.020832e+02,5.693044e-01,3.545232e+00,3.096205e-01,1.640973e-01,8.759627e-01
1.173214e+02,3.020097e+02,5.660558e-01,4.486172e+00,3.246165e-01,1.639964e-01,8.752922e-01
1.183242e+02,3.019335e+02,5.627876e-01,4.980312e+00,3.407527e-01,1.638858e-01,8.745652e-01
1.193269e+02,3.018546e+02,5.595006e-01,4.257308e+00,3.610188e-01,1.637354e-01,8.736214e-01
1.203297e+02,3.017730e+02,5.561959e-01,4.539121e+00,3.776753e-01,1.636228e-01,8.728753e-01
1.213324e+02,3.016889e+02,5.528745e-01,4.838572e+00,3.940951e-01,1.635143e-01,8.721462e-01
1.223352e+02,3.016021e+02,5.495373e-01,3.028250e+00,4.190927e-01,1.633211e-01,8.709615e-01
1.233379e+02,3.015128e+02,5.461854e-01,3.407551e+00,4.351661e-01,1.632192e-01,8.702593e-01
1.243407e+02,3.014210e+02,5.428197e-01,4.377236e+00,4.483863e-01,1.631476e-01,8.697143e-01
1.253434e+02,3.013267e+02,5.394412e-01,3.141591e+00,4.715267e-01,1.629777e-01,8.686413e-01
1.263462e+02,3.012298e+02,5.360510e-01,4.558607e+00,4.821414e-01,1.629354e-01,8.682441e-01
1.273489e+02,3.011306e+02,5.326501e-01,4.955234e+00,4.973451e-01,1.628484e-01,8.676048e-01
1.283516e+02,3.010289e+02,5.292394e-01,4.044671e+00,1.557282e-01,1.663580e-01,8.861194e-01
1.293544e+02,3.009248e+02,5.258200e-01,3.521483e+00,1.752269e-01,1.662321e-01,8.852614e-01
1.303571e+02,3.008183e+02,5.223929e-01,3.699762e+00,1.934887e-01,1.661202e-01,8.844735e-01
1.313599e+02,3.007095e+02,5.189591e-01,4.499751e+00,2.102992e-01,1.660243e-01,8.837673e-01
1.323626e+02,3.005985e+02,5.155197e-01,4.786735e+00,6.837688e-02,1.675319e-01,8.915912e-01
1.333654e+02,3.004851e+02,5.120757e-01,4.805600e+00,8.715213e-02,1.674196e-01,8.907887e-01
1.343681e+02,3.003695e+02,5.086281e-01,4.448864e+00,1.062435e-01,1.673055e-01,8.899727e-01
1.353709e+02,3.002518e+02,5.051779e-01,4.055019e+00,1.254413e-01,1.671916e-01,8.891544e-01
1.363736e+02,3.001318e+02,5.017261e-01,4.118431e+00,4.321601e-02,1.681046e-01,8.937928e-01
1.373764e+02,3.000098e+02,4.982739e-01,4.981797e+00,6.170118e-02,1.680009e-01,8.930208e-01
1.383791e+02,2.998856e+02,4.948221e-01,3.701968e+00,8.151908e-02,1.678850e-01,8.921804e-01
1.393819e+02,2.997594e+02,4.913719e-01,4.416923e+00,9.975042e-02,1.677863e-01,8.914286e-01
1.403846e+02,2.996312e+02,4.879243e-01,3.280899e+00,1.198410e-01,1.676700e-01,8.905797e-01
1.413874e+02,2.995010e+02,4.844803e-01,4.941365e+00,1.364318e-01,1.675903e-01,8.899222e-01
1.423901e+02,2.993689e+02,4.810409e-01,4.654128e+00,1.553674e-01,1.674879e-01,8.891415e-01
1.433929e+02,2.992349e+02,4.776071e-01,4.429730e+00,1.742270e-01,1.673873e-01,8.883676e-01
1.443956e+02,2.990990e+02,4.741800e-01,4.480052e+00,1.925665e-01,1.672931e-01,8.876246e-01
1.453984e+02,2.989613e+02,4.707606e-01,3.284626e+00,2.134566e-01,1.671739e-01,8.867467e-01
1.464011e+02,2.988219e+02,4.673499e-01,3.204513e+00,2.321424e-01,1.670782e-01,8.859902e-01
1.474038e+02,2.986806e+02,4.639490e-01,4.142870e+00,2.482427e-01,1.670096e-01,8.853756e-01
1.484066e+02,2.985377e+02,4.605588e-01,3.951611e+00,2.669482e-01,1.669156e-01,8.846230e-01
1.494093e+02,2.983932e+02,4.571803e-01,3.388256e+00,8.601484e-02,1.688554e-01,8.946447e-01
1.504121e+02,2.982470e+02,4.538146e-01,3.560292e+00,1.048240e-01,1.687632e-01,8.938942e-01
1.514148e+02,2.980993e+02,4.504627e-01,4.013229e+00,1.231461e-01,1.686768e-01,8.931722e-01
1.524176e+02,2.979501e+02,4.471255e-01,4.896061e+00,1.406199e-01,1.685652e-01,8.924040e-01
1.534203e+02,2.977994e+02,4.438041e-01,3.151078e+00,1.619024e-01,1.683476e-01,8.912517e-01
1.544231e+02,2.976472e+02,4.404994e-01,4.227124e+00,1.787011e-01,1.681757e-01,8.903417e-01
1.554258e+02,2.974937e+02,4.372124e-01,4.188139e+00,1.972354e-01,1.679861e-01,8.893379e-01
1.564286e+02,2.973388e+02,4.339442e-01,3.332764e+00,6.524353e-02,1.693318e-01,8.964625e-01
1.574313e+02,2.971827e+02,4.306956e-01,4.839072e+00,8.306629e-02,1.691495e-01,8.954971e-01
1.584341e+02,2.970253e+02,4.274677e-01,3.751569e+00,1.029023e-01,1.689466e-01,8.944231e-01
1.594368e+02,2.968667e+02,4.242614e-01,3.810538e+00,1.216825e-01,1.687545e-01,8.934062e-01
1.604396e+02,2.967069e+02,4.210777e-01,4.676923e+00,1.392364e-01,1.685749e-01,8.924554e-01
1.614423e+02,2.965460e+02,4.179174e-01,4.502852e+00,1.580405e-01,1.683826e-01,8.914372e-01
1.624451e+02,2.963841e+02,4.147817e-01,4.816743e+00,1.759745e-01,1.681991e-01,8.904660e-01
1.634478e+02,2.962212e+02,4.116713e-01,3.443410e+00,1.970173e-01,1.679840e-01,8.893270e-01
1.644505e+02,2.960573e+02,4.085872e-01,4.275194e+00,2.137667e-01,1.678126e-01,8.884198e-01
1.654533e+02,2.958925e+02,4.055304e-01,4.159000e+00,2.323445e-01,1.676226e-01,8.874139e-01
1.664560e+02,2.957269e+02,4.025017e-01,3.254512e+00,2.528773e-01,1.674127e-01,8.863025e-01
1.674588e+02,2.955604e+02,3.995021e-01,3.456025e+00,2.706793e-01,1.672306e-01,8.853386e-01
1.684615e+02,2.953932e+02,3.965324e-01,3.448837e+00,2.889380e-01,1.670439e-01,8.843501e-01
1.694643e+02,2.952252e+02,3.935936e-01,4.778584e+00,3.030476e-01,1.668995e-01,8.835856e-01
1.704670e+02,2.950566e+02,3.906864e-01,3.347906e+00,3.255262e-01,1.666697e-01,8.823692e-01
1.714698e+02,2.948874e+02,3.878119e-01,3.800895e+00,3.420128e-01,1.665011e-01,8.814765e-01
1.724725e+02,2.947176e+02,3.849707e-01,3.552120e+00,3.607953e-01,1.663091e-01,8.804598e-01
1.734753e+02,2.945473e+02,3.821638e-01,3.554413e+00,3.786455e-01,1.661265e-01,8.794935e-01
1.744780e+02,2.943765e+02,3.793921e-01,3.983753e+00,3.947341e-01,1.659620e-01,8.786223e-01
1.754808e+02,2.942054e+02,3.766562e-01,4.465000e+00,4.103943e-01,1.658018e-01,8.777743e-01
1.764835e+02,2.940338e+02,3.739571e-01,3.044257e+00,4.340018e-01,1.655606e-01,8.764972e-01
1.774863e+02,2.938620e+02,3.712956e-01,3.569134e+00,4.493017e-01,1.654041e-01,8.756688e-01
1.784890e+02,2.936899e+02,3.686724e-01,3.382529e+00,4.676751e-01,1.652163e-01,8.746744e-01
1.794918e+02,2.935176e+02,3.660884e-01,3.333226e+00,4.853785e-01,1.650353e-01,8.737162e-01
1.804945e+02,2.933452e+02,3.635442e-01,4.539243e+00,4.967541e-01,1.649188e-01,8.730998e-01
1.814973e+02,2.931726e+02,3.610407e-01,3.027414e+00,1.565123e-01,1.683886e-01,8.914690e-01
1.825000e+02,2.930000e+02,3.585786e-01,4.270640e+00,1.731240e-01,1.682188e-01,8.905699e-01
1.835027e+02,2.928274e+02,3.561587e-01,4.874789e+00,5.713241e-02,1.694014e-01,8.968307e-01
1.845055e+02,2.926548e+02,3.537816e-01,4.055071e+00,7.657746e-02,1.692026e-01,8.957786e-01
1.855082e+02,2.924824e+02,3.514481e-01,3.146552e+00,9.634773e-02,1.690006e-01,8.947090e-01
1.865110e+02,2.923101e+02,3.491588e-01,3.485240e+00,1.149528e-01,1.688105e-01,8.937024e-01
1.875137e+02,2.921380e+02,3.469145e-01,4.682923e+00,1.322149e-01,1.686340e-01,8.927684e-01
1.885165e+02,2.919662e+02,3.447158e-01,4.215983e+00,1.514767e-01,1.684372e-01,8.917264e-01
1.895192e+02,2.917946e+02,3.425633e-01,3.970151e+00,1.704637e-01,1.682432e-01,8.906993e-01
1.905220e+02,2.916235e+02,3.404578e-01,3.596324e+00,1.897113e-01,1.680465e-01,8.896581e-01
1.915247e+02,2.914527e+02,3.383998e-01,4.041290e+00,2.073214e-01,1.678666e-01,8.887055e-01
1.925275e+02,2.912824e+02,3.363899e-01,4.549044e+00,2.245568e-01,1.676905e-01,8.877731e-01
1.935302e+02,2.911126e+02,3.344288e-01,4.335951e+00,2.432871e-01,1.674991e-01,8.867600e-01
1.945330e+02,2.909434e+02,3.325170e-01,3.240749e+00,2.643446e-01,1.672840e-01,8.856213e-01
1.955357e+02,2.907748e+02,3.306552e-01,3.827467e+00,2.809959e-01,1.671139e-01,8.847206e-01
1.965385e+02,2.906068e+02,3.288437e-01,3.593041e+00,2.998229e-01,1.669216e-01,8.837025e-01
1.975412e+02,2.904396e+02,3.270833e-01,4.921892e+00,3.137211e-01,1.667795e-01,8.829505e-01
1.985440e+02,2.902731e+02,3.253744e-01,3.225721e+00,3.371765e-01,1.665400e-01,8.816826e-01
1.995467e+02,2.901075e+02,3.237176e-01,4.484421e+00,3.507502e-01,1.664013e-01,8.809482e-01
2.005495e+02,2.899427e+02,3.221132e-01,4.570510e+00,3.681530e-01,1.662236e-01,8.800072e-01
2.015522e+02,2.897788e+02,3.205619e-01,3.410923e+00,3.902865e-01,1.659976e-01,8.788108e-01
2.025549e+02,2.896159e+02,3.190640e-01,3.929551e+00,4.059438e-01,1.658377e-01,8.779641e-01
2.035577e+02,2.894540e+02,3.176200e-01,4.415627e+00,4.214956e-01,1.656788e-01,8.771231e-01
2.045604e+02,2.892931e+02,3.162304e-01,4.160688e+00,4.400662e-01,1.654892e-01,8.761192e-01
2.055632e+02,2.891333e+02,3.148955e-01,3.245920e+00,4.616950e-01,1.652684e-01,8.749502e-01
2.065659e+02,2.889747e+02,3.136158e-01,3.539606e+00,1.433413e-01,1.685149e-01,8.921379e-01
2.075687e+02,2.888173e+02,3.123916e-01,4.432052e+00,1.606324e-01,1.683384e-01,8.912032e-01
2.085714e+02,2.886612e+02,3.112233e-01,4.254209e+00,1.794416e-01,1.681464e-01,8.901866e-01
2.095742e+02,2.885063e+02,3.101113e-01,4.916997e+00,1.965836e-01,1.679713e-01,8.892601e-01
2.105769e+02,2.883528e+02,3.090558e-01,3.553038e+00,2.177880e-01,1.677549e-01,8.881143e-01
2.115797e+02,2.882006e+02,3.080573e-01,4.941275e+00,2.329621e-01,1.676000e-01,8.872941e-01
2.125824e+02,2.880499e+02,3.071159e-01,4.234738e+00,2.528462e-01,1.673970e-01,8.862197e-01
2.135852e+02,2.879007e+02,3.062320e-01,4.637274e+00,2.699169e-01,1.672228e-01,8.852972e-01
2.145879e+02,2.877530e+02,3.054058e-01,3.936517e+00,2.899557e-01,1.670183e-01,8.842145e-01
2.155907e+02,2.876068e+02,3.046376e-01,3.837337e+00,3.083295e-01,1.668308e-01,8.832218e-01
2.165934e+02,2.874623e+02,3.039276e-01,4.127651e+00,3.253972e-01,1.666566e-01,8.822997e-01
2.175962e+02,2.873194e+02,3.032760e-01,3.313472e+00,3.460933e-01,1.664454e-01,8.811817e-01
2.185989e+02,2.871781e+02,3.026831e-01,4.328768e+00,1.081139e-01,1.688724e-01,8.940301e-01
2.196016e+02,2.870387e+02,3.021489e-01,3.004735e+00,1.285246e-01,1.686641e-01,8.929276e-01
2.206044e+02,2.869010e+02,3.016737e-01,4.296821e+00,1.455260e-01,1.684906e-01,8.920093e-01
2.216071e+02,2.867651e+02,3.012576e-01,3.753368e+00,1.649970e-01,1.682920e-01,8.909576e-01
2.226099e+02,2.866311e+02,3.009007e-01,3.978323e+00,1.831877e-01,1.681064e-01,8.899752e-01
2.236126e+02,2.864990e+02,3.006031e-01,3.706775e+00,2.022233e-01,1.679122e-01,8.889471e-01
2.246154e+02,2.863688e+02,3.003649e-01,3.931244e+00,2.201918e-01,1.677289e-01,8.879768e-01
2.256181e+02,2.862406e+02,3.001862e-01,4.429170e+00,2.373552e-01,1.675539e-01,8.870499e-01
2.266209e+02,2.861144e+02,3.000670e-01,3.870691e+00,2.569704e-01,1.673538e-01,8.859907e-01
2.276236e+02,2.859902e+02,3.000074e-01,3.172358e+00,2.771116e-01,1.671484e-01,8.849032e-01
2.286264e+02,2.858682e+02,3.000074e-01,4.754587e+00,2.907418e-01,1.670094e-01,8.841673e-01
2.296291e+02,2.857482e+02,3.000670e-01,3.103945e+00,3.137872e-01,1.667744e-01,8.829231e-01
2.306319e+02,2.856305e+02,3.001862e-01,4.378063e+00,3.277186e-01,1.666323e-01,8.821710e-01
2.316346e+02,2.855149e+02,3.003649e-01,3.526397e+00,3.485065e-01,1.664203e-01,8.810488e-01
2.326374e+02,2.854015e+02,3.006031e-01,4.790897e+00,3.618153e-01,1.662846e-01,8.803304e-01
2.336401e+02,2.852905e+02,3.009007e-01,3.570859e+00,3.840900e-01,1.660575e-01,8.791280e-01
2.346429e+02,2.851817e+02,3.012576e-01,3.921528e+00,4.004453e-01,1.658908e-01,8.782453e-01
2.356456e+02,2.850752e+02,3.016737e-01,3.862475e+00,4.183214e-01,1.657085e-01,8.772805e-01
2.366484e+02,2.849711e+02,3.021489e-01,4.074910e+00,4.349653e-01,1.655389e-01,8.763823e-01
2.376511e+02,2.848694e+02,3.026831e-01,3.050126e+00,1.371261e-01,1.685765e-01,8.924637e-01
2.386538e+02,2.847702e+02,3.032760e-01,3.796167e+00,1.548175e-01,1.683962e-01,8.915090e-01
2.396566e+02,2.846733e+02,3.039276e-01,4.476690e+00,1.722768e-01,1.682182e-01,8.905669e-01
2.406593e+02,2.845790e+02,3.046376e-01,4.629830e+00,1.904203e-01,1.680333e-01,8.895880e-01
2.416621e+02,2.844872e+02,3.054058e-01,4.736174e+00,2.085319e-01,1.678487e-01,8.886108e-01
2.426648e+02,2.843979e+02,3.062320e-01,3.023752e+00,2.306894e-01,1.676229e-01,8.874152e-01
2.436676e+02,2.843111e+02,3.071159e-01,3.235148e+00,2.486447e-01,1.674399e-01,8.864465e-01
2.446703e+02,2.842270e+02,3.080573e-01,3.927690e+00,2.651707e-01,1.672715e-01,8.855551e-01
2.456731e+02,2.841454e+02,3.090558e-01,4.033960e+00,2.830387e-01,1.670895e-01,8.845912e-01
2.466758e+02,2.840665e+02,3.101113e-01,3.805259e+00,3.018053e-01,1.668982e-01,8.835789e-01
2.476786e+02,2.839903e+02,3.112233e-01,3.658806e+00,3.203201e-01,1.667096e-01,8.825802e-01
