time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,qfi,entropy,purity,linear_entropy,simulator,n_traj_used,max_hierarchy_used
42.0,0.2714329084652443,0.13806964804742114,0.014965654188332799,0.0022334921515499433,0.0016779725350335784,0.000730877528123561,0.0009524996202162501,0.9179134617895912,14132.591662242481,1.6578645976247866e-10,1.0,0.0,MesoHOPS,1.0,10.0
44.0,0.24281130415011407,0.13300206659785171,0.01678314717729659,0.002465584077593171,0.0016607398499300578,0.0006440055745393811,0.0009317600085268807,0.8860974225488162,13412.150862106679,1.6578612669557127e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
46.0,0.21824532686517215,0.12949780454450477,0.018661253365235227,0.0027220659277077605,0.0016282684323940732,0.0005418308182990569,0.0009167368841050195,0.8592468330588098,13422.810024876337,1.6578568260636142e-10,0.9999999999999996,4.440892098500626e-16,MesoHOPS,1.0,10.0
48.0,0.20153349523929032,0.12616165888899564,0.020972902182513586,0.00294526478054749,0.001647266113980201,0.00045871891669257303,0.0009056614066844169,0.8450707932766487,13417.953519068085,1.6578645976247866e-10,0.9999999999999997,3.3306690738754696e-16,MesoHOPS,1.0,10.0
50.0,0.18216217595644427,0.12186891055501817,0.023286710713514524,0.0031639273105559746,0.0016337604960838573,0.00038612632962602687,0.0008550721568689094,0.8202525927228056,14203.316299593858,1.6578612669557127e-10,0.9999999999999997,3.3306690738754696e-16,MesoHOPS,1.0,10.0
52.0,0.1652620296775274,0.11598466974552575,0.025379454677557037,0.0033677440109779223,0.001632897938929306,0.00032628469803753135,0.0008038804877999959,0.79238304050529,15292.615134576705,1.6578623771787373e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
54.0,0.14877658255660073,0.11312043037795314,0.02875537699158321,0.0035392456303578643,0.0016590384945238405,0.0002640842525534488,0.0007491843587890093,0.7753307522243787,17919.299424958088,1.6578657078478112e-10,0.9999999999999992,7.771561172376096e-16,MesoHOPS,1.0,10.0
56.0,0.1347423863140003,0.1111187300409094,0.03196604554780889,0.003709365806240166,0.0016946159178226946,0.0002182214360510414,0.0006946154813121979,0.761170354819398,21263.825683897587,1.657863487401762e-10,0.9999999999999993,6.661338147750939e-16,MesoHOPS,1.0,10.0
58.0,0.12373636141662872,0.10886152918061187,0.035020908241863914,0.003758532174655963,0.0016925850419364046,0.00017570443736433683,0.0006372491767758828,0.7457915606209108,24763.683874874714,1.6578612669557127e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
60.0,0.11030228400733075,0.1058707836462212,0.036407139027929594,0.0038379892334995244,0.001682608684767886,0.00014895190769046606,0.0005690080954702252,0.716005577308397,29009.36184862324,1.6578568260636142e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
62.0,0.09571966099619747,0.10255198977201513,0.037702017196941426,0.003788650481618416,0.001674866526833426,0.00012818228225774491,0.0005060158849327745,0.6796958882607196,33980.81064273898,1.6578623771787373e-10,1.0,0.0,MesoHOPS,1.0,10.0
64.0,0.08679149805116383,0.09830236603678552,0.03779823175695453,0.0035459049889910547,0.001630072972033271,0.00011548277585250768,0.0004527186076561903,0.6446518507218275,36654.22759322443,1.6578612669557127e-10,0.9999999999999997,3.3306690738754696e-16,MesoHOPS,1.0,10.0
66.0,0.08046712994256923,0.0908656777686354,0.037619845302515914,0.003421932639342823,0.0016006846363236687,0.0001087024308834618,0.00040771808823304495,0.6103154075226435,38520.18223201224,1.6578568260636142e-10,1.0,0.0,MesoHOPS,1.0,10.0
68.0,0.07435954799205863,0.08302915413915472,0.038065954323519224,0.0033451672808564228,0.0015428461313258157,0.0001078099645547012,0.00038086494326056695,0.5787829093065343,40939.829644261226,1.6578623771787373e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
70.0,0.07110581635741077,0.07569499899722482,0.038137184408158574,0.003294414543096583,0.0015071199143787788,0.00011447964012751389,0.0003582298393075295,0.5544126946549055,42418.03698066696,1.6578623771787373e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
72.0,0.06866638520172032,0.07049992574041461,0.03859161958445144,0.0031346101080256985,0.0015038698547462479,0.00012683830737009042,0.000332619263798276,0.5367161165892727,44273.02826035085,1.6578612669557127e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
74.0,0.06535951392793908,0.06522263619146966,0.04022503151392171,0.002896982063357262,0.0015070447408402356,0.00014740094384997377,0.00031812965691468346,0.520255360070585,46698.28975540324,1.6578590465096634e-10,1.0,0.0,MesoHOPS,1.0,10.0
76.0,0.06184623612087385,0.058551292042951265,0.04137303311088418,0.002696741481656619,0.0015076860607842917,0.00017014477093724037,0.0003048845791794266,0.49831362883930863,48719.261767578224,1.6578612669557127e-10,0.9999999999999997,3.3306690738754696e-16,MesoHOPS,1.0,10.0
78.0,0.06010436749803998,0.05248919108057455,0.041632846450803646,0.002569944021550378,0.001518781458796423,0.00019694003521851663,0.00028933621719987,0.47962833223323653,49653.29944199982,1.6578612669557127e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
80.0,0.060013033582903295,0.04726334391173862,0.04302200291490917,0.0024478718773827137,0.0015096311481108252,0.00022963333757966708,0.00027721293816154556,0.469223035511993,50716.20619592446,1.6578657078478112e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
82.0,0.05859716079029449,0.04286195980113931,0.04432145929515402,0.0024057490251610954,0.001472795603462124,0.000266318570911587,0.000265193269127264,0.45767270151925527,53023.016971015924,1.6578612669557127e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
84.0,0.057586655966087155,0.038980203669103326,0.045077196613742314,0.002404877121453305,0.0014091274978104598,0.0003039394147872145,0.0002557036220683573,0.44645524649339036,54449.60957847169,1.6578645976247866e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
86.0,0.05593201440267088,0.03493171644284285,0.04797067677300601,0.0024305946561597527,0.0013394259461034482,0.0003387355353911927,0.00024980431702359293,0.43826067544548375,57010.96422910794,1.6578590465096634e-10,1.0000000000000004,-4.440892098500626e-16,MesoHOPS,1.0,10.0
88.0,0.05405402204723457,0.03229298117862476,0.0514110034744627,0.0025171977534309414,0.0012727933906933738,0.000372312900337823,0.00024329254828628138,0.43494827164953154,59731.617493470236,1.6578590465096634e-10,1.0000000000000007,-6.661338147750939e-16,MesoHOPS,1.0,10.0
90.0,0.053382963797091974,0.03020027258836869,0.0548033449016032,0.0026980508253237685,0.0011882850190650157,0.0004056584828644154,0.00024202176696004444,0.43626619101706227,61874.32551586782,1.6578590465096634e-10,1.0000000000000004,-4.440892098500626e-16,MesoHOPS,1.0,10.0
92.0,0.051769772475413096,0.028615607332568963,0.05852515765114314,0.002861130303788461,0.0011095264729217929,0.0004322617754044119,0.0002292582909600991,0.43609924382365345,64093.86387037985,1.6578590465096634e-10,1.0,0.0,MesoHOPS,1.0,10.0
94.0,0.049301014457410114,0.026894662634311107,0.06185274469739818,0.003107075702768383,0.0010209770134407318,0.00045782856528466665,0.00022427739778423437,0.43292350848928646,64823.868302020834,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
96.0,0.04897667163960117,0.02545510765993836,0.06352587074123277,0.00340226411544752,0.0009608194429063433,0.00047926130145139236,0.00022041619465349354,0.4330016491069742,65505.402417422025,1.6578612669557127e-10,0.9999999999999996,4.440892098500626e-16,MesoHOPS,1.0,10.0
98.0,0.04645992946611701,0.024166235791111816,0.06387078133753268,0.003697536690962273,0.0009094115070880272,0.0004699614159890908,0.0002173148042094614,0.42437701194303035,66024.57642460134,1.6578657078478112e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
100.0,0.044713985037629876,0.02278112166838872,0.0651645665972717,0.00389192504314903,0.0008793528556949097,0.00046264463116077204,0.00021172623662762813,0.4180581193875888,65499.153444270974,1.6578623771787373e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
102.0,0.04285359517954061,0.021848051240545847,0.06581782514681554,0.00425566158545145,0.0008489675061427443,0.000441750064746695,0.00021191930830214383,0.4132769646001584,65073.9272282174,1.6578612669557127e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
104.0,0.03981153245172163,0.020325915053441883,0.06400359552905084,0.004772899083196807,0.0008094596242822247,0.0004120022449951061,0.0002071424986465235,0.39864316191175075,64050.690613683735,1.6578612669557127e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
106.0,0.0371441258869302,0.018453129648871806,0.06418126236814148,0.0051519247243565856,0.0007849284127582076,0.00039247456513418204,0.00019596764595780476,0.3856563567215878,61145.91254891324,1.6578657078478112e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
108.0,0.03475573201639423,0.01665398199832307,0.06555541340094781,0.005379884593775922,0.0007596075525248037,0.0003577128535138157,0.00019007799689384688,0.373550217618429,57540.402020047724,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
110.0,0.03288058605497821,0.014951687116999055,0.06498790500885845,0.005742334550351082,0.0007450941298108656,0.0003322277160718279,0.00017408236238733495,0.36047685951413894,54241.91394545546,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
112.0,0.03136629385487576,0.013343530494493851,0.06351059017194119,0.006007954438617877,0.000746952080975232,0.00030611681412744807,0.00015667795973496964,0.34626489541496946,50963.20907503052,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
114.0,0.029839504602881033,0.011749944116642803,0.06199190017524886,0.006433617528733365,0.0007538864184008857,0.0002787948747839914,0.0001391311818279451,0.3327414616590658,48275.46324169029,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
116.0,0.028107405480012938,0.010356561049506321,0.060888134909038966,0.007110615104918793,0.0007581146002678811,0.0002555547123352534,0.00012291064412549548,0.3215645309323042,45607.58528881839,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
118.0,0.025794568640471763,0.009036349189357556,0.05635570720752711,0.007774943628495587,0.0007606671779500697,0.00023258414308295305,0.00010491405600908794,0.3022887597889522,43384.725701346135,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
120.0,0.023944774241759184,0.008041680748393348,0.05376095350723886,0.00847736017600626,0.0007640070167977561,0.0002101635714085078,8.936665860359196e-05,0.28904246193485156,41159.72514685786,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
122.0,0.022704620916759545,0.007238741741306857,0.0521465913470404,0.009294931105816652,0.0007996841434544323,0.00019312009304984975,7.765829392358101e-05,0.2814960706823573,38862.48036802759,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
124.0,0.021679547687038846,0.006502986449114594,0.05155295390472231,0.010215429439306797,0.0008144934137461403,0.00017194776213238667,6.71299290645842e-05,0.27605036941258004,36809.1247506355,1.657863487401762e-10,0.9999999999999997,3.3306690738754696e-16,MesoHOPS,1.0,10.0
126.0,0.020237726003036274,0.005988346311431177,0.049882242344499284,0.010891006579159371,0.0008379023618356815,0.00014955851346207306,5.818272817771861e-05,0.26735080811586015,35145.91013018457,1.6578590465096634e-10,1.0,0.0,MesoHOPS,1.0,10.0
128.0,0.01894973901497815,0.005618977685879887,0.048981850109415755,0.011308972320220533,0.000864535610681962,0.00013007123766238234,5.237048378225664e-05,0.26021930570475277,32836.12526841352,1.6578612669557127e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
130.0,0.017677271133686234,0.005095486198647506,0.04918966985640386,0.012040133226369244,0.0008873622609125228,0.00011061523961745896,5.237218298424522e-05,0.2552984780672082,30078.983535892356,1.6578590465096634e-10,1.0000000000000007,-6.661338147750939e-16,MesoHOPS,1.0,10.0
132.0,0.017048588868431674,0.004666552059860926,0.04809521785739119,0.012542187222622018,0.0009167753326385785,8.848261057019371e-05,5.6852829628677305e-05,0.24998238156914665,28756.833399216477,1.6578645976247866e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
134.0,0.015752933915162984,0.004181383329798201,0.04569471226108746,0.013088097120757945,0.0009356393723399447,7.176311628292606e-05,6.524978001069277e-05,0.2399756053641455,27722.7937447215,1.6578612669557127e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
136.0,0.014122472035254168,0.0036672252323832377,0.042855321562768015,0.012990663284374508,0.0009738744368409294,5.777504851074953e-05,7.962590402212151e-05,0.2256872314095857,26481.630061922482,1.6578623771787373e-10,1.0,0.0,MesoHOPS,1.0,10.0
138.0,0.012852470481426386,0.0033957922587287198,0.03922695438648527,0.013033968699901644,0.0009826463221424395,4.5878942733650066e-05,9.98855588106942e-05,0.21336660746752045,26118.706837454665,1.6578612669557127e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
140.0,0.01164790949677129,0.0031927540310579578,0.03627521254102544,0.013084979645892158,0.0009918511927036369,3.741761419332644e-05,0.00012774454520154735,0.2031662624304927,25262.548180221074,1.6578623771787373e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
142.0,0.010359414634104532,0.0030001075800435238,0.032948474595958684,0.013059010062055565,0.0010319210904855824,2.95450796099686e-05,0.00015746394541334244,0.1918752418651536,24451.94123026313,1.6578590465096634e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
144.0,0.009067728494498446,0.002730128240203047,0.03026791040356861,0.013023243682761492,0.0010968398786471692,2.3775560984999355e-05,0.00019000199256661101,0.18111053375247113,23431.55576428971,1.6578623771787373e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
146.0,0.007916328655486991,0.0025530287092616235,0.027010647548781287,0.012723258667555094,0.0011660337907089646,2.0343607405467074e-05,0.0002264386676069208,0.16961619299441158,23078.42540178179,1.6578623771787373e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
148.0,0.006753646014317291,0.0024327400650300235,0.02479575226673291,0.012668587013839883,0.001225688679670588,1.7354585080757416e-05,0.0002705377257031946,0.16082055807438858,22451.39617395511,1.6578612669557127e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
150.0,0.005823805277439982,0.0023753416159794684,0.02288465486614951,0.012837749394021516,0.001251087886120316,1.5413140242437725e-05,0.00032299459789436174,0.15420910578731592,21902.557304666065,1.6578590465096634e-10,1.0000000000000007,-6.661338147750939e-16,MesoHOPS,1.0,10.0
152.0,0.0050622235974683814,0.00233519175083476,0.02124817779174283,0.012638724352232112,0.0012741934393743933,1.4109252842907163e-05,0.0003794577613283546,0.1476626842773736,21354.244954791673,1.6578612669557127e-10,1.0000000000000004,-4.440892098500626e-16,MesoHOPS,1.0,10.0
154.0,0.004351524788489324,0.0022277899820701123,0.019794242101115165,0.01276238109846365,0.0013123241898781157,1.416170860772937e-05,0.00042788236775033055,0.1418683518578498,21009.20291089502,1.6578623771787373e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
156.0,0.0037320688316144755,0.0021337532841988567,0.019007488588616905,0.012610152497930145,0.0012993006220016294,1.5208567474000315e-05,0.000465629171396081,0.13627216191915925,20132.450196890302,1.6578590465096634e-10,1.0,0.0,MesoHOPS,1.0,10.0
158.0,0.0032787481064638583,0.0020350696415204345,0.018011135279643726,0.012423417795507444,0.001296274256866413,1.6833521767661486e-05,0.0005068910881373287,0.13107242473426603,19762.99999326232,1.6578590465096634e-10,1.0,0.0,MesoHOPS,1.0,10.0
160.0,0.003025300563991358,0.0018996772135623742,0.01701918972643594,0.012268603152836682,0.0013290254127302137,1.9033955412040883e-05,0.0005405740085588617,0.1270161986235345,19731.77602414063,1.6578623771787373e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
162.0,0.0028643102854765653,0.0018406033351251992,0.016321417787606127,0.01220299103685464,0.001381202885753125,2.1643930684812965e-05,0.0005771451891884472,0.12517863751584898,20191.49950656752,1.6578568260636142e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
164.0,0.0026445690401557063,0.0017892997448242633,0.015822572915570137,0.012293736100758122,0.0013980188881452884,2.39868770894172e-05,0.0006202056964945061,0.12347912065670665,20570.360119763995,1.6578612669557127e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
166.0,0.002407529847619532,0.0017224487174634815,0.014534698849825082,0.0124680056181286,0.0014170568459084595,2.615317995418295e-05,0.0006480894217109843,0.11966059654916937,21589.12993495769,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
168.0,0.0021286906637263824,0.0016506049809201736,0.013344135110177093,0.012593907222164255,0.001439444568984244,2.8302505595475667e-05,0.0006937942272542027,0.11565759270149514,22396.84655110575,1.657863487401762e-10,0.9999999999999996,4.440892098500626e-16,MesoHOPS,1.0,10.0
170.0,0.0019502176111091465,0.001571893790531288,0.012582593938970998,0.012549580650989482,0.0014141168748071965,3.05038482481516e-05,0.0007438784356510769,0.11234934957798332,22767.130404954165,1.657854605617565e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
172.0,0.0017845492733519102,0.0014963611849479702,0.011960515783739696,0.012473206669425396,0.0014158042687032054,3.334305472602057e-05,0.0007874536542946779,0.1095043563394316,23272.933889400454,1.6578623771787373e-10,0.9999999999999996,4.440892098500626e-16,MesoHOPS,1.0,10.0
174.0,0.0016300920155220082,0.0014076964294177637,0.010932224751171227,0.012437564680687156,0.0014497516816690697,3.565168713746436e-05,0.0008297225172091029,0.10583875815031973,24254.867559700084,1.6578623771787373e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
176.0,0.00143510512665388,0.001318413573914279,0.010194023217142452,0.01207038391831612,0.0014834871547109306,3.941263873706062e-05,0.0008462816104766231,0.10142815609551278,25007.968813160867,1.657863487401762e-10,1.0,0.0,MesoHOPS,1.0,10.0
178.0,0.0012722448290059642,0.001228120825744146,0.009646184709545199,0.011489079501779213,0.0014782644151471124,4.261914700766639e-05,0.0008661090036726088,0.09684268585970929,25723.491647288618,1.657854605617565e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
180.0,0.0011510876974251242,0.0011722861037366356,0.009194964087512808,0.011225907736582733,0.0015039247516275111,4.540285856821663e-05,0.0008627104596944281,0.09379950080293024,26937.5577076857,1.6578590465096634e-10,1.0,0.0,MesoHOPS,1.0,10.0
182.0,0.0010022035062853451,0.0010874199722017367,0.009290337768200126,0.010908272754866125,0.0014921078069387698,4.638153069780326e-05,0.0008625162270264051,0.09109413468979209,27229.236435020215,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
184.0,0.0009077061752887801,0.0009929439800272347,0.009154421100046438,0.010902738322039295,0.001496603256440164,4.711310962201362e-05,0.0008717400826236271,0.08906716732295009,27817.352336887543,1.6578612669557127e-10,1.0000000000000004,-4.440892098500626e-16,MesoHOPS,1.0,10.0
186.0,0.0008078930590121726,0.0009034761614475433,0.00884317797852054,0.010451290172463977,0.0014923823637274414,4.8279878648445136e-05,0.0008684970761622842,0.08535375332443546,28545.8307037395,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
188.0,0.0007234727053669486,0.0008345385558245742,0.008461989444967037,0.009818706796684479,0.0014536960264654218,5.004024518407962e-05,0.0008612450582903697,0.08110233530757432,30284.29532191988,1.6578623771787373e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
190.0,0.0006657890629333761,0.0007939753243126952,0.008210970109875931,0.009392997800588087,0.0013923433307009667,5.100438327800512e-05,0.0008617295291902204,0.07806005063376863,31631.258322359143,1.657854605617565e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
192.0,0.0006205432630513684,0.0007510373805136067,0.007935222462435745,0.008957647040996589,0.0013477070606250537,5.140578864635056e-05,0.0008521160257531571,0.07503480852541092,33636.527136028206,1.6578612669557127e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
194.0,0.000583430921531362,0.0006941968805807558,0.007464461907729872,0.00857597343603951,0.0012958539118622066,5.159707251473859e-05,0.0008450047194354155,0.07154595122727628,35247.12361438257,1.6578612669557127e-10,1.0000000000000004,-4.440892098500626e-16,MesoHOPS,1.0,10.0
196.0,0.0005444104743969476,0.000636938418831366,0.0070336214083468115,0.008310589697820675,0.001248364203015257,5.2462925493559556e-05,0.0008625080204552196,0.06865687765575705,36436.45088444989,1.6578623771787373e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
198.0,0.0005049392978185372,0.0005733383272841801,0.006531219997239782,0.008116556012705134,0.001236414317622565,5.3396507873510284e-05,0.0008770171954137962,0.06586392616856335,38193.928677006865,1.657863487401762e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
200.0,0.00045043597499977233,0.0005024271750147703,0.006106771743026419,0.007995458518012056,0.0012373449935964046,5.3825628157311194e-05,0.0008468322230693275,0.06279090017645528,38961.327503910936,1.6578612669557127e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
202.0,0.0004117026042192809,0.0004234667660398281,0.0058318418635601894,0.00780047300200844,0.001250276050301533,5.456526128820634e-05,0.0008264053544156198,0.06015735518845233,39463.67313190525,1.6578623771787373e-10,1.0,0.0,MesoHOPS,1.0,10.0
204.0,0.0003664494031863952,0.00036011915216078153,0.005661636889022386,0.007736467773913818,0.0012610071579839575,5.7829769563863966e-05,0.0008244988953875968,0.058342944221704475,40188.013018685684,1.657863487401762e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
206.0,0.0003260000132043878,0.0003204010570333848,0.005674457984916704,0.007570567996689965,0.0013042381268425754,5.952174361509238e-05,0.00079609602663022,0.057031175270849034,41546.4143851629,1.6578623771787373e-10,1.0,0.0,MesoHOPS,1.0,10.0
208.0,0.00028110213764784037,0.0002733152700734766,0.005492924647643922,0.007627471104294987,0.0012992799909225634,6.0495602674958315e-05,0.0007797767542062006,0.05520570651469798,42514.058000768055,1.6578568260636142e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
210.0,0.00024948387448624047,0.00023007629908787384,0.00509857846068334,0.007831558352430594,0.0012784437331823813,6.002570075761152e-05,0.0007497692146113704,0.05301440385602078,43013.705617183405,1.6578645976247866e-10,1.0,0.0,MesoHOPS,1.0,10.0
212.0,0.00022559862368944295,0.00019334506059759694,0.004931332157982371,0.0078082030658602666,0.0012501195981790719,6.137226579000593e-05,0.0007320451714710723,0.051238041321809556,41937.9190479062,1.6578612669557127e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
214.0,0.00019857254576441678,0.00016030590974997573,0.004780729460291359,0.00753285401314218,0.0012228556903608663,6.486442049615365e-05,0.0007211252991213704,0.04910756184512509,41760.58332730833,1.6578523851715157e-10,1.0000000000000004,-4.440892098500626e-16,MesoHOPS,1.0,10.0
216.0,0.0001677616541819247,0.00012993694784423353,0.004642563651395278,0.007399768213234214,0.0012040759244749874,6.853381696714684e-05,0.0006982610586294019,0.047149697028183446,41554.61008443167,1.6578590465096634e-10,0.9999999999999997,3.3306690738754696e-16,MesoHOPS,1.0,10.0
218.0,0.00014148022965835284,0.0001073207531292531,0.004583378270645151,0.007354652457934313,0.0012061017806140233,7.029692119244252e-05,0.0006952830425485131,0.045962351090280185,40945.68672795574,1.6578590465096634e-10,1.0000000000000004,-4.440892098500626e-16,MesoHOPS,1.0,10.0
220.0,0.00011506554941617118,8.984398971616953e-05,0.0045251313599255025,0.007162052718525951,0.0012382685364554298,7.20386414992038e-05,0.0006600360301567962,0.04444592338078184,40429.2241625488,1.657863487401762e-10,0.9999999999999997,3.3306690738754696e-16,MesoHOPS,1.0,10.0
222.0,9.281663141227744e-05,7.496414714286617e-05,0.004398797473924231,0.006914731364230481,0.001307846100649794,7.561542142058529e-05,0.0006292163096401565,0.043014276604882294,40272.33682302965,1.6578612669557127e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
224.0,7.366353883969883e-05,6.037352326550255e-05,0.004210457216207083,0.0067300405181587265,0.0013407752959196072,8.038346046103416e-05,0.0005967326443994415,0.041330883236010287,40265.02163598219,1.6578645976247866e-10,1.0,0.0,MesoHOPS,1.0,10.0
226.0,5.850742833942293e-05,4.820358111639711e-05,0.003975754014015829,0.0066857042107919705,0.0013620125868533184,8.69475781289289e-05,0.0005886677583680265,0.04005011205165636,39327.9190421446,1.6578645976247866e-10,0.9999999999999996,4.440892098500626e-16,MesoHOPS,1.0,10.0
228.0,4.600005099707411e-05,3.9642345113778434e-05,0.0037426798780213,0.006429168102078233,0.001391860847875072,9.406391067155794e-05,0.0005838068381028027,0.03857106689750948,39019.2717362036,1.6578568260636142e-10,1.0,0.0,MesoHOPS,1.0,10.0
230.0,3.673552837135604e-05,3.4481925367072984e-05,0.0034938674719957393,0.00623125956278304,0.001401541181025865,0.00010301220638364999,0.0005768499752754308,0.03722205182446614,38700.154975309895,1.6578590465096634e-10,1.0,0.0,MesoHOPS,1.0,10.0
232.0,2.8289879075596123e-05,3.088150960141903e-05,0.0032432215634485414,0.005995523725690916,0.001396665549908022,0.00010999641323588031,0.0005711965647802243,0.03572000345821962,37692.05935998187,1.6578590465096634e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
234.0,2.1598661336839013e-05,2.7851132566110143e-05,0.0030958527012422974,0.005677600144910781,0.0014107712886463925,0.00011408681648842721,0.0005849002176855813,0.03458179859694685,37524.44773494525,1.6578568260636142e-10,1.0,0.0,MesoHOPS,1.0,10.0
236.0,1.680051626282235e-05,2.653547568601744e-05,0.0029844853581057693,0.005387960268185025,0.0014124349699721568,0.00011831509299773205,0.0006051760735322992,0.0336925749079193,36998.45952767133,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
238.0,1.286103176132698e-05,2.4514673493624954e-05,0.0029412919234810637,0.005017400691594175,0.0014740324581031792,0.00012318834175790403,0.0006322114675259157,0.033138696693537036,37177.24956433228,1.657869038516885e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
240.0,9.758099682264649e-06,2.3324097326218793e-05,0.0028365871848080744,0.004629461864046883,0.0014921349526481305,0.0001268692870385534,0.0006490278696608697,0.032102542331601834,38287.52508023267,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
242.0,7.708751067116466e-06,2.2327089619262025e-05,0.0028228607139679247,0.004335139617421014,0.001485019719179638,0.00013127519164296574,0.0006428961941773485,0.031285250198275986,38984.67470849966,1.6578612669557127e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
244.0,6.264687118488001e-06,2.101493817118261e-05,0.0027401679127124715,0.004053611325333657,0.0014593914197056747,0.00013323221109682367,0.0006303933954241407,0.030141700460628133,39028.98563812368,1.6578590465096634e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
246.0,5.265155287760661e-06,1.9611341571916072e-05,0.0025955685763550222,0.0037005084212915467,0.0014421479082022198,0.0001366080212776615,0.0005949459168410471,0.028583415249153653,38984.08578378413,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
