time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherence_l1_norm,qfi,etr
105.21042084168336,0.9639151249422018,0.019895906812315393,0.0011721697358868508,0.0005311144083593461,0.0017835818799935602,0.007883782937653062,0.004818319283589997,0.8918487716756578,0.18800564058733998,0.0011721697358868508
106.21242484969939,0.9632452482076784,0.020256544115169136,0.0012022506222926007,0.0005412152426564399,0.001818753407866078,0.008024196911306347,0.004911791493030924,0.9011189101555881,0.18801844560290729,0.0012022506222926007
107.21442885771542,0.9625697414240311,0.020619888503468756,0.001232895460079141,0.0005514059392653522,0.0018542870625239062,0.008165576773850778,0.005006204836780771,0.9104004089194169,0.1880314914612754,0.001232895460079141
108.21643286573145,0.9618886225988444,0.020985922043811396,0.0012641114317583618,0.0005616861389905747,0.001890183029606464,0.008307913670532756,0.005101561086456045,0.9196931423194874,0.18804478034367053,0.0012641114317583618
109.21843687374748,0.9612019098450088,0.021354626707828263,0.0012959057548321416,0.0005720554714579796,0.0019264414687906453,0.008451198717676581,0.005197862034405505,0.9289969834069572,0.18805831443052456,0.0012959057548321416
110.22044088176351,0.9605096213798858,0.02172598437353864,0.0013282856809398876,0.0005825135549983198,0.001963062513199083,0.008595423003742277,0.005295109493696152,0.9383118039357053,0.188072095903858,0.0013282856809398876
111.22244488977955,0.9598117755244652,0.02209997682670794,0.0013612584950002653,0.000593059996534255,0.0020000462688117043,0.008740577590383063,0.005393305298097584,0.9476374743664944,0.1880861269480745,0.0013612584950002653
112.22444889779558,0.9591083907025243,0.022476585762209986,0.00139483151434717,0.0006036943914709727,0.002037392813880774,0.008886653513502122,0.005492451302064672,0.9569738638713823,0.18810040972930786,0.00139483151434717
113.22645290581161,0.9583994854397795,0.022855792785393132,0.0014290120878599872,0.0006144163235905091,0.002075102198349621,0.009033641784308688,0.0055925493807185275,0.9663208403383796,0.18811494642401838,0.0014290120878599872
114.22845691382764,0.9576850783630377,0.023237579413450272,0.0014638075950881761,0.0006252253649498338,0.0021131744432751815,0.009181533390373033,0.005693601429825695,0.9756782703763416,0.18812973921025503,0.0014638075950881761
115.23046092184367,0.9569651881993441,0.023621927076792365,0.001499225445370224,0.0006361210757828023,0.00215160954025456,0.009330319296680375,0.005795609365775599,0.9850460193200975,0.18814479025415168,0.001499225445370224
116.2324649298597,0.956239833775126,0.02400881712042562,0.001535273076947046,0.0006471030044060432,0.0021904074508557847,0.009479990446683339,0.005898575125556123,0.9944239512358082,0.1881601017226367,0.001535273076947046
117.23446893787573,0.9555090340153359,0.024398230805332037,0.0015719579560698326,0.0006581706871288738,0.002229568106052911,0.00963053776335294,0.006002500666727363,1.0038119289265484,0.1881756757826383,0.0015719579560698326
118.23647294589178,0.9547728079425903,0.024790149309853043,0.0016092875761024312,0.00066932364816732,0.002269091405665661,0.00978195215022781,0.006107387967393477,1.0132098139381092,0.18819151460187925,0.0016092875761024312
119.2384769539078,0.954031174676305,0.025184553731076354,0.0016472694566182981,0.00068056139956232,0.002308977217803753,0.009934224492461431,0.006213239026172581,1.0226174665650145,0.18820762033537278,0.0016472694566182981
120.24048096192384,0.9532841534318318,0.025581425086225715,0.0016859111424920713,0.0006918834411021925,0.002349225378316125,0.010087345657867392,0.006320055862164723,1.0320347458567536,0.18822399514289823,0.0016859111424920713
121.24248496993987,0.9525317635195858,0.02598074431405351,0.0017252202029858236,0.0007032892602494517,0.0023898356902451604,0.01024130649796223,0.006427840514917818,1.0414615096242175,0.18824064118900105,0.0017252202029858236
122.2444889779559,0.9517740243441783,0.026382492276235913,0.0017652042308300326,0.0007147783320720385,0.002430807923286163,0.010396097849005881,0.006536595044391584,1.0508976144463422,0.18825756061598525,0.0017652042308300326
123.24649298597193,0.9510109554035397,0.026786649758770664,0.00180587084129935,0.0007263501191790472,0.002472141813252164,0.010551710533039393,0.006646321530919351,1.060342915676947,0.18827475559236775,0.00180587084129935
124.24849699398796,0.9502425762880465,0.027193197473377135,0.0018472276712831913,0.0007380040716610299,0.0025138370615443,0.010708135358919893,0.006757022075167838,1.0697972674517766,0.18829222825489245,0.0018472276712831913
125.250501002004,0.9494689066796399,0.02760211605889869,0.0018892823783512372,0.0007497396270349362,0.0025558933346278793,0.010865363123352435,0.00686869879809473,1.0792605226957304,0.18830998075698405,0.0018892823783512372
126.25250501002003,0.9486899663509482,0.028013386082707127,0.0019320426398138737,0.0007615562101937791,0.002598310263514314,0.011023384611918732,0.006981353840904137,1.0887325331302837,0.18832801524571258,0.0019320426398138737
127.25450901803606,0.9479057751644011,0.02842698804210898,0.001975516151777648,0.0007734532333610875,0.0026410874432490922,0.011182190600102403,0.0070949893649997955,1.0982131492810954,0.18834633385782187,0.001975516151777648
128.2565130260521,0.9471163530713474,0.028842902365753778,0.002019710628195792,0.0007854300960502156,0.002684224432405919,0.011341771854310817,0.007209607551936062,1.1077022204857983,0.18836493874355936,0.002019710628195792
129.25851703406812,0.9463217201111668,0.02926110941504374,0.0020646337999138745,0.0007974861850285833,0.0027277207525872337,0.011502119132893012,0.0073252106033666374,1.1171995949019697,0.18838383203490283,0.0020646337999138745
130.26052104208415,0.9455218964103811,0.029681589485545314,0.002110293413710655,0.0008096208742869154,0.00277157588793121,0.011663223187153855,0.007441800740990979,1.1267051195152793,0.18840301586859615,0.002110293413710655
131.26252505010018,0.9447169021817629,0.030104322808401727,0.002156697231334174,0.0008218335250135383,0.0028157892846254287,0.011825074762364057,0.0075593802064983584,1.1362186401478125,0.18842249237502848,0.002156697231334174
132.2645290581162,0.9439067577234431,0.030529289551746976,0.0022038530285331654,0.0008341234855738093,0.0028603603504273782,0.011987664598765897,0.007677951261509596,1.1457400014665633,0.18844226369253228,0.0022038530285331654
133.26653306613224,0.9430914834180177,0.03095646982212096,0.0022517685940838775,0.0008464900914947382,0.0029052884541919174,0.0121509834325746,0.007797516187516348,1.155269046992099,0.1884623319435534,0.0022517685940838775
134.26853707414827,0.9422710997316485,0.031385843665885434,0.002300451728812292,0.0008589326654548557,0.002950572925405856,0.012315021996975001,0.007918077285818,1.1648056191073897,0.18848269925609815,0.002300451728812292
135.2705410821643,0.9414456272131685,0.03181739107064069,0.002349910244611907,0.0008714505172794111,0.0029962130537298393,0.012479771023113546,0.008039636877456062,1.1743495590668003,0.18850336775102372,0.002349910244611907
136.27254509018036,0.9406150864931798,0.032251091966643296,0.0024001519634570725,0.0008840429439409329,0.003042208088547631,0.01264522124108529,0.008162197303146101,1.18390070700525,0.18852433954918732,0.0024001519634570725
137.2745490981964,0.939779498283153,0.03268692622822388,0.0024511847164119813,0.0008967092295652278,0.0030885572385229744,0.012811363380915769,0.00828576092320716,1.193458901947524,0.18854561676906328,0.0024511847164119813
138.27655310621242,0.9389388833745255,0.03312487367520552,0.002503016342635401,0.0009094486454428727,0.0031352596711641924,0.012978188173537682,0.008410330117488556,1.2030239818177477,0.1885672015219768,0.002503016342635401
